"content","cmp_code","eu_code"
"Die Euro-Staatsschuldenkrise wurde dadurch entschärft, aber sie ist noch lange nicht gelöst.","414",NA
"Damit der Euro eine starke und stabile Währung bleibt, müssen wir Kurs halten und dürfen in unseren Anstrengungen nicht nachlassen.","414",NA
"Hilfe nur bei eigenen Leistungen",NA,NA
"Wir bekennen uns zur Solidarität mit unseren europäischen Nachbarn.","108",NA
"Allerdings: Wer Hilfe braucht, muss mit eigenen Leistungen dazu beitragen, die Probleme zu lösen.","110",NA
"Dazu gehört, Schuldenberge abzubauen","414",NA
"und die eigene Wettbewerbsfähigkeit durch Reformen und Zukunftsinvestitionen in Bildung, Forschung und Technologie zu steigern.","411",NA
"Deshalb wollen wir dafür sorgen, dass die Fördermittel der Europäischen Union stärker auf Projekte ausgerichtet werden, die die Wettbewerbsfähigkeit steigern und Arbeitsplätze schaffen.","110",NA
"Das gilt ganz besonders für Maßnahmen gegen die hohe Jugendarbeitslosigkeit in vielen europäischen Krisenländern.","701",NA
"Europa muss für stabiles Geld sorgen",NA,NA
"Wir stehen für einen starken Euro und stabile Preise.","414",NA
"Beides ist eine zentrale Voraussetzung für den Erfolg unserer Wirtschaft und die Schaffung von neuen Arbeitsplätzen.","414",NA
"Knapp 40 Prozent der deutschen Exporte gehen in die Eurozone, 60 Prozent in die EU insgesamt und sichern bei uns Millionen gut bezahlter Arbeitsplätze.","414",NA
"Eine gemeinsame Währung ist ein unverzichtbares Instrument im internationalen Handel und in der weltweiten Währungspolitik.","414",NA
"Wir treten daher für den weiteren Abbau der Neuverschuldung sowie die strikte Einhaltung nationaler Schuldenbremsen ein.","414",NA
"Zudem setzen wir auf ausgeglichene Haushalte in allen EU-Mitgliedstaaten","414",NA
"und verteidigen die Unabhängigkeit der Europäischen Zentralbank, die nach dem Vorbild der Deutschen Bundesbank von uns durchgesetzt wurde.","108",NA
"Dies hat trotz der Krise zu einem hohen Maß an Preisstabilität geführt.","414",NA
"Wir wollen, dass alle Eurostaaten zusammen den Euro verteidigen.","108",NA
"Keine Schuldenunion, keine Transferunion",NA,NA
"SPD und Grüne haben in ihrer Regierungszeit vier Mal den Stabilitäts-und Wachstumspakt gebrochen und seine Regeln aufgeweicht.","305",NA
"Leider haben sie nichts dazugelernt.","305",NA
"Rot-Grün setzt auf eine Vergemeinschaftung der Schulden durch die Einführung von Eurobonds.","110",NA
"Dies wäre der Weg in eine europäische Schuldenunion, in der deutsche Steuerzahler nahezu unbegrenzt für die Schulden anderer Länder einstehen müssten.","110",NA
"Das lehnen wir ab.","110",NA
"Damit wäre das Prinzip „Keine Leistung ohne Gegenleistung“ außer Kraft gesetzt.","110",NA
"Wir wollen nicht, dass ein Euro-Staat auf Kosten seiner Nachbarn weiter Schulden machen und sich vor unbequemen Reformanstrengungen drücken kann.","110",NA
"Stärkung der Wirtschafts-und Währungsunion als Stabilitätsunion",NA,NA
"Wir wollen das Vertrauen in die Stabilität des Euro und die Zukunft Europas weiter stärken.","108",NA
"Dazu sind weitere Reformen und Anstrengungen auf dem Weg zur Stabilitätsunion erforderlich.","108",NA
"Dabei setzen wir auf drei zentrale Handlungsfelder:",NA,NA
"Europäische Bankenunion",NA,NA
"Wir wollen eine wirksame europäische Bankenaufsicht bei der Europäischen Zentralbank für die großen, systemrelevanten Banken","108",NA
"sowie Verfahren für die Abwicklung überschuldeter Banken.","403",NA
"Für die übrigen Geldinstitute, nicht zuletzt die Sparkassen und Genossenschaftsbanken, bleibt es bei der bisherigen bewährten Bankenaufsicht.","110",NA
"Wir werden dafür sorgen, dass die Auszahlung von Geld aus dem Euro-Rettungsschirm zum Umbau von Banken von der Arbeitsfähigkeit der europäischen Bankenaufsicht abhängt.","303",NA
"Sparer müssen sich in jedem Land der EU auf ein funktionierendes Einlagensicherungssystem verlassen können.","303",NA
"Dies wird über die vereinheitlichten Mindeststandards der nationalen Einlagensicherungssysteme gewährleistet.","108",NA
"Eine europaweite Einlagensicherung lehnen wir ab, denn damit würde das Haftungsrisiko vergemeinschaftet und deutsche Sparer müssten für die Einlagen in anderen Ländern haften.","110",NA
"Einhaltung strikter Haushaltsregeln",NA,NA
"Wir treten dafür ein, dass die Regeln des gestärkten Stabilitäts-und Wachstumspakts und des Fiskalpakts strikt umgesetzt werden.","414",NA
"Wer gegen die vereinbarten Grenzwerte des Stabilitäts-und Wachstumspaktes verstößt, muss mit Sanktionen rechnen.","414",NA
"Dazu wollen wir die Möglichkeiten zur Überwachung und Überprüfung der nationalen Haushalte durch die Europäische Kommission stärken.","108",NA
"Zudem setzen wir uns dafür ein, innerhalb der Eurozone ein Umschuldungsverfahren für Staaten zu entwickeln, die ihre Schulden nicht mehr tragen können.","108",NA
"Stärkung der Wettbewerbsfähigkeit in ganz Europa",NA,NA
"Wir wollen ein wirtschaftlich starkes und erfolgreiches Europa, das im globalen Wettbewerb auch in Zukunft Erfolg hat.","408",NA
"90 Prozent des weltweiten Wachstums findet außerhalb Europas statt.","408",NA
"Wir wollen mit guten und wettbewerbsfähigen Produkten und Dienstleistungen unsere Chancen suchen und nutzen, um auf diesen Märkten erfolgreich zu sein.","408",NA
"Wir wollen daher Europa wettbewerbsfähiger machen, um dauerhaft nachhaltiges Wachstum zu ermöglichen","416",NA
"und unser Sozialmodell bewahren und fortentwickeln zu können.","504",NA
"Dazu brauchen wir eine stärkere wirtschaftspolitische Abstimmung darüber, wie wir die Wettbewerbsfähigkeit Europas verbessern können.","108",NA
"Wir wollen dazu einen Pakt für Wettbewerbsfähigkeit beschließen, in dem die Nationalstaaten sich mit der Europäischen Kommission auf konkrete Maßnahmen verständigen, um ihre Situation zielgenau zu verbessern.","108",NA
"Dabei ist es unser Ziel, die Schwachen zu stärken und die Leistung der Besten zum Maßstab für alle zu machen.","408",NA
"Mit Investitionen in Bildung, Forschung und Zukunftstechnologien wollen wir Europas Chancen auf den internationalen Märkten sichern.","411",NA
"Auch werden wir andere europäische Länder dabei unterstützen, die duale Ausbildung in Schule und Betrieb einzuführen, weil sie jungen Menschen eine gute berufliche Zukunft eröffnen kann.","411",NA
"Weitere Schritte auf dem Weg zu einem gemeinsamen europäischen Arbeitsmarkt liegen in einer besseren Vermittlung von Sprachen sowie einer besseren Übertragbarkeit von Bildungsabschlüssen und sozialer Absicherung.","506",NA
"Wir wollen die von uns auf den Weg gebrachte EU-Jugend-Offensive fortführen und ausbauen.","701",NA
"Mit ihr werden Investitionen und Maßnahmen zur Bekämpfung der Jugendarbeitslosigkeit in Europa auf den Weg gebracht.","701",NA
"Europa braucht eine starke deutsch-französische Partnerschaft",NA,NA
"Die Herausforderungen, vor denen Europa steht, sind groß.","108",NA
"Eine vertrauensvolle Zusammenarbeit zwischen den Partnern ist für den gemeinsamen Erfolg unerlässlich.","108",NA
"Wir wollen möglichst gemeinsam mit allen EU-Partnern voranschreiten und dafür immer wieder Wege finden, die die unterschiedlichen Positionen zusammenführen.","108",NA
"Aber wir wissen auch, dass die europäische Integration einen Motor braucht.","107",NA
"Deshalb kommt der deutsch-französischen Partnerschaft eine besondere Bedeutung zu.","107",NA
"Wir sind uns dieser Verantwortung bewusst und wollen ihr auch in Zukunft im Interesse Europas gerecht werden.","107",NA
"Polen ist einer unser wichtigsten Partner unter den neuen EU-Mitgliedstaaten.","107",NA
"Wir wollen unsere Partnerschaft mit Polen vertiefen und die vielfältigen nachbarschaftlichen Beziehungen nutzen, um die persönlichen Begegnungen zwischen den Menschen auszubauen und die lebendigen wirtschaftlichen Beziehungen weiterzuentwickeln.","107",NA
"Diesem Ziel dient auch die Zusammenarbeit von Frankreich, Polen und Deutschland im Weimarer Dreieck.","107",NA
"Einheit in Vielfalt",NA,NA
"Für CDU und CSU sind die Nationalstaaten und die Regionen prägende Bestandteile eines Europas der Einheit in Vielfalt.","301",NA
"Wir wollen kein zentralistisch organisiertes und regiertes Europa.","110",NA
"CDU und CSU wollen ein Europa, das den Bürgern dient.","202",NA
"Ein Europa in Vielfalt sichert Lebensqualität in den Regionen und respektiert unterschiedliche Lebensarten.","110",NA
"Zur Verbesserung der Nachvollziehbarkeit und im Interesse größerer Bürgernähe sollten alle europäischen Entscheidungen für die Bürger in geeigneter Weise zugänglich sein.","202",NA
"Die Informationen müssen einfach, verständlich und leicht zu finden sein.","202",NA
"Gerade das Internet bietet hier gute Möglichkeiten.","202",NA
"Deutsch ist die meistgesprochene Muttersprache und eine der drei Verfahrenssprachen in der Europäischen Union.","601",NA
"Wir setzen uns dafür ein, die deutsche Sprache in Europa weiter zu stärken.","601",NA
"Unser Ziel ist, dass sie in den EU-Behörden und -Verwaltungen mit dem Englischen und Französischen gleich behandelt wird.","601",NA
"Europa lebt von der Begegnung seiner Menschen",NA,NA
"Wir wollen, dass Europa für die Bürgerinnen und Bürger unmittelbar erlebbar ist und sie damit ihr berufliches und privates Leben bereichern können.","0",NA
"Daher setzen wir uns für das Erlernen von Fremdsprachen","506",NA
"sowie für Austauschprogramme von Jugendlichen, Arbeitnehmern, Studenten und Forschern in Europa ein.","506",NA
"Der europäische Gemeinschaftssinn kann so gestärkt werden.","107",NA
"Partnerschaften zwischen deutschen und europäischen Städten wollen wir anstoßen und mit neuem Leben füllen, um den europäischen Gedanken sowie das Verständnis füreinander zu stärken.","107",NA
"In solchen Partnerschaften werden auch der Austausch von Erfahrungen ermöglicht und Hilfen für Regionen und Länder organisiert, die vor besonderen Herausforderungen mit Blick auf ihre Wettbewerbsfähigkeit, die Stärkung von Bildung und Wissenschaft oder die Bekämpfung der Jugendarbeitslosigkeit stehen.","107",NA
"2. Deutschlands Wohlstand sichern",NA,NA
"2.1. Soziale Marktwirtschaft – Grundlage unseres Erfolgs",NA,NA
"Unser Leitbild ist die Soziale Marktwirtschaft.","403",NA
"Sie bringt unserem Land Wohlstand und soziale Sicherheit.","403",NA
"Denn sie baut auf zwei Säulen auf: Auf tüchtige, verantwortungsvolle Bürger","401",NA
"und auf einem verlässlichen Staat.","303",NA
"Soziale Marktwirtschaft bevormundet die Bürger nicht, sondern traut ihnen etwas zu.","401",NA
"Und sie setzt auf einen Staat, der auch morgen noch in der Lage ist, seine Rolle als Hüter der Ordnung zu erfüllen.","403",NA
"So verbindet Soziale Marktwirtschaft in einzigartiger Weise die Vorteile einer Marktwirtschaft mit der Verpflichtung zur sozialen Gerechtigkeit und ökologischen Verantwortung.","403",NA
"Sie ist daher die beste Wirtschaftsordnung für freie Menschen und eine solidarische Gesellschaft.","403",NA
"Dank der Sozialen Marktwirtschaft ist Deutschland wirtschaftlich stark und verfügt über eines der sichersten Sozialsysteme der Welt.","601",NA
"Während Deutschland unter Rot-Grün das Schlusslicht Europas war, ist unser Land heute wieder der Wachstumsmotor.","305",NA
"Mit verantwortungsvoller Politik unter Führung von CDU und CSU wollen wir unser Land weiter in eine gute Zukunft führen.","305",NA
"Wir stehen für eine Politik, die jedem in unserem Land Chancen auf Aufstieg und eine gute Zukunft eröffnet.","503",NA
"Wir sind davon überzeugt, dass Arbeit,","701",NA
"stabile Finanzen","414",NA
"sowie gute Bildung","506",NA
"und Forschung die beste Grundlage für eine gute Zukunft sind.","411",NA
"Linke Umverteilungs-und Bevormundungspolitik lehnen wir ab.","401",NA
"Steuererhöhungen und die Vergemeinschaftung von Schulden in Europa würden uns zurückwerfen, Arbeitsplätze und Zukunftschancen vernichten.","414",NA
"Politik in der Sozialen Marktwirtschaft ist Ordnungspolitik.","403",NA
"Sie braucht einen verlässlichen Staat, der Rahmenbedingungen für einen funktionierenden Wettbewerb, für Rechtssicherheit und für eine gute wirtschaftliche Entwicklung gewährleistet.","403",NA
"Dem Öffentlichen Dienst kommt dabei eine wichtige Rolle zu.","303",NA
"CDU und CSU sind der Überzeugung, dass ein leistungsfähiger Öffentlicher Dienst und das Berufsbeamtentum wichtige Beiträge zum Wohlstand  unseres Landes leisten.","303",NA
"Dafür wollen wir auch weiter die Voraussetzungen schaffen und für die Angestellten und Beamten ein verlässlicher Partner sein.","303",NA
"Wir sind überzeugt: Keinem anderen Wirtschafts-und Gesellschaftsmodell kann es besser gelingen, unseren Wohlstand auch in Zukunft zu sichern.","403",NA
"Deshalb verstehen wir die Soziale Marktwirtschaft in Deutschland als Chancengesellschaft:","503",NA
"Wohlstand für alle durch Chancen auf Erfolg und Aufstieg für jeden.","503",NA
"Für eine Chancengesellschaft brauchen wir in einer sich schnell verändernden Welt ein neugieriges und ideenreiches Deutschland.","411",NA
"Anders als Rot-Grün bekennen wir uns daher zu neuen Technologien und wollen weiter daran forschen.","411",NA
"Wir trauen den Menschen zu, die Chancen neuer Entwicklungen zu nutzen und mit Risiken verantwortungsvoll umzugehen.","411",NA
"Wir sind offen für Neues, nicht grundsätzlich dagegen.","411",NA
"Wir wollen eine Gesellschaft und Wirtschaft, die auf ein Wachstum von Ideen und neuen Lösungen setzt, die dazu beitragen, Umwelt und Wirtschaft besser miteinander zu vereinbaren.","416",NA
"Solche Lösungen können sowohl neue Formen der Mobilität in Großstädten oder einer umweltfreundlichen, sicheren und preisgünstigen Energieversorgung sein.","416",NA
"Es sind Lösungen, die nicht nur Deutschland zukunftsfester und lebenswerter machen können.","416",NA
"Es sind auch Lösungen, die nachhaltiges Wachstum zum entscheidenden Wettbewerbsvorteil für unsere Wirtschaft machen, indem sie Antworten auf die globalen Herausforderungen geben und damit die Grundlage für neue Exporterfolge und Arbeitsplätze bei uns bilden.","416",NA
"Wenn aus Ideen neue Produkte und Arbeitsplätze entstehen sollen, brauchen wir tüchtige und gut ausgebildete Arbeitnehmer.","411",NA
"Und genauso brauchen wir Menschen, die bereit sind, unternehmerische Verantwortung und persönliche Risiken zu übernehmen.","401",NA
"Dazu wollen wir die Menschen ermuntern.","402",NA
"Wir wollen Menschen mit Mut unterstützen, aus ihren Geschäftsideen Unternehmen zu entwickeln und Arbeitsplätze zu schaffen.","402",NA
"Denn verantwortliches Unternehmertum stärkt unser Land.","401",NA
"Dazu zählen vor allem die vielen privaten Firmeninhaber in Handwerk und Mittelstand, die für ihr wirtschaftliches Engagement persönlich haften und gerade stehen.","401",NA
"Sie stehen nicht nur für den eigenen Erfolg oder Misserfolg, sondern auch für soziale Verantwortung gegenüber ihren Mitarbeitern und der Gesellschaft.","606",NA
"Wir erwarten diese Haltung und Verantwortungsübernahme von allen Unternehmern und Unternehmen.","606",NA
"Denn umgekehrt unterstützt der Staat durch gute Rahmenbedingungen, soziale Stabilität, Bildung und Rechtsstaatlichkeit deren Arbeit und Einsatz.","403",NA
"Dafür muss jeder seinen Beitrag leisten – auch in Form von Steuern und Beiträgen.","408",NA
"Genauso muss jeder, der Gewinnchancen hat, auch für die Verluste haften.","403",NA
"Dieser Zusammenhang von Entscheidungsverantwortung und Haftung ist auf den internationalen Finanzmärkten zulange missachtet worden.","403",NA
"Deshalb treten wir in Europa und international für eine wirksamere Regulierung ein.","403",NA
"Deutschland ist unter der Führung der Union Vorbild und Tempomacher zugleich.","601",NA
"Gerade auf europäischer Ebene haben wir viel erreicht, was international noch durchgesetzt werden muss.","305",NA
"2.2. Mittelstand und Industrie geben unserem Land Kraft",NA,NA
"Der Mittelstand bleibt das Rückgrat unserer Wirtschaft und einer der Garanten für unseren Wohlstand.","401",NA
"Seine Betriebe und Unternehmen sind nicht nur die größten Arbeitgeber des Landes, sondern auch Impulsgeber und Ideenfabriken.","401",NA
"Aber nicht nur der wirtschaftliche Erfolg ist wichtig.","403",NA
"Gerade im Mittelstand werden Prinzipien der Sozialen Marktwirtschaft mit Leben gefüllt:","403",NA
