"content","cmp_code","eu_code"
"und auf die Kraft liberaler Ordnungspolitik.","403",NA
"Monopole und Kartelle zerstören die Funktionsfähigkeit des marktwirtschaftlichen Systems.","403",NA
"Deshalb fordern wir Liberale eine Stärkung des Wettbewerbsrechts einschließlich der Möglichkeit der Entflechtung.","403",NA
"Das schafft Chancen, Perspektiven und Zukunft.","403",NA
"Die deutsche Wirtschaft, insbesondere der starke Mittelstand hat uns schneller aus der Krise geführt als beinahe alle anderen Staaten der Welt.","401",NA
"Das Engagement von Familienunternehmern, Selbständigen und Freiberuflern hat Millionen Arbeitsplätze gesichert und neue geschaffen.","401",NA
"Dass dies möglich war, ist auch ein Verdienst liberaler Wirtschaftspolitik.","305",NA
"Wir haben die Unternehmen in Deutschland entscheidend bei den Bürokratiekosten entlastet, Krisen verschärfende Vorschriften in der Unternehmensteuer beseitigt und Existenz bedrohende Regeln im Erbrecht ausgeräumt.","402",NA
"Eingriffe in die Soziale Marktwirtschaft zugunsten großer Konzerne wie Opel, Karstadt oder Schlecker haben wir unterbunden.","403",NA
"Wir setzen uns ein für mehr Wettbewerbsfähigkeit","408",NA
"und eine sichere, bezahlbare Energieversorgung.","411",NA
"Entschieden sind wir jedem Versuch entgegen getreten, die Wettbewerbsfähigkeit Deutschlands zu schwächen und die Soziale Marktwirtschaft zu untergraben.","403",NA
"Die Freiheit unserer Wirtschaftsordnung stärkt auch die internationale Wettbewerbsfähigkeit deutscher Unternehmen.","401",NA
"Dafür haben wir das Insolvenzrecht grundlegend überarbeitet,","303",NA
"Kleinstunternehmen von unnötiger Bürokratie befreit","303",NA
"und bei Patenten, im Genossenschaftsrecht und bei den Verbraucherrechten notwendige Anpassungen vorgenommen.","403",NA
"Gemeinsam haben wir so neue Einstiegs-und Aufstiegsmöglichkeiten für die Menschen in unserem Land geschaffen:","701",NA
"alleine 1,6 Millionen neue sozialversicherungspflichtige Arbeitsplätze seit 2009.","701",NA
"Diesen Weg erfolgreich gegangen zu sein, ist der Verdienst von Arbeitnehmern, Unternehmern und Mittelständlern.","405",NA
"Es ist der Verdienst von Menschen, die sich jeden Tag neu anstrengen.","401",NA
"Diese Menschen machen uns stark.","401",NA
"Und wir wollen diese Menschen weiter stark machen.","401",NA
"Dafür verteidigen wir die Soziale Marktwirtschaft.","403",NA
"Dafür treten wir ein.","305",NA
"Dafür treten wir an.","305",NA
"-   Die Erbschaft-und Schenkungsteuer wollen wir aufkommensneutral weiter entwickeln und vereinfachen.","303",NA
"-   Eine einheitliche Bemessungsgrundlage nach dem Verkehrswert, verbunden mit moderaten Steuersätzen und angemessenen Freibeträgen vermeidet dabei unnötige Bürokratie, schafft Rechtssicherheit in der Unternehmensnachfolge und stärkt das Vertrauen in den Standort Deutschland.","303",NA
"-   Bei jeder Unternehmensnachfolge muss die Erbschaftsteuer aus den zukünftigen Erträgen erwirtschaftet werden können.","402",NA
"-   Das wollen wir durch Höchstgrenzen und vernünftige Stundungsregeln garantieren.","402",NA
"-   Der altmodische Stufentarif in der Erbschaftsteuer, bei welchem die jeweils nächste Stufe grundsätzlich vom ersten Euro an greift, ist zu ersetzen durch einen Stufentarif der üblichen Form, wonach der Tarif der jeweils nächsten Stufe erst ab Einsetzen der nächsten Stufe greift.","402",NA
"-    ",NA,NA
"-   Wir wollen die Umstellung von der heutigen Soll-Besteuerung auf die Ist-Besteuerung bei der Mehrwertsteuer, um die Liquidität mittelständischer Betriebe zu sichern und die Verfolgung von Umsatzsteuerbetrug erheblich zu erleichtern.","402",NA
"-   Wir wollen eine grundlegende, aufkommensneutrale Reform der Mehrwertsteuer mit dem Ziel einer deutlichen Vereinfachung.","303",NA
"-    ",NA,NA
"-   Die Unternehmensteuer muss wachstumsfreundlich modernisiert werden.","410",NA
"-   Dazu wollen wir sie möglichst rechtsform-und finanzierungsneutral ausgestalten und für kleine und mittlere GmbHs die so genannte transparente Besteuerung einführen.","303",NA
"-   Danach könnten sich kleine und mittelständische GmbHs vergleichbar mit Personenunternehmen besteuern lassen.","402",NA
"-   Bei der Konzernbesteuerung brauchen wir ein wettbewerbsfähiges Gruppenbesteuerungsrecht nach österreichischem Vorbild.","402",NA
"-    Umwandlungen innerhalb des Konzerns dürfen weder der Ertragsteuer noch der Grunderwerbsteuer unterworfen werden.","402",NA
"-    ",NA,NA
"-   Um die Eigenkapitalbildung in Personengesellschaften zu erleichtern, die nach der Einkommensteuer veranlagt werden, wollen wir eine steuermindernde Eigenkapitalverzinsung umsetzen, wie sie in anderen europäischen Ländern bereits erfolgreich verwirklicht wird.","402",NA
"-    Alle Aufwendungen, die durch den Betrieb veranlasst wurden, sollen auch in Zukunft im bisherigen Umfang abzugsfähig bleiben.","402",NA
"-    ",NA,NA
"-   Wir wollen die Rahmenbedingungen für kleine und mittlere Unternehmen weiter verbessern, um ihre Wettbewerbsfähigkeit zu stärken.","402",NA
"-   Die Umsetzung der neuen Baseler Eigenkapital-und Liquiditätsanforderungen (Basel III) muss mittelstandsfreundlich, unbürokratisch und kostensparend umgesetzt werden.","303",NA
"-   Andernfalls würde die Kreditvergabe an kleine und mittlere Unternehmen erschwert, obwohl Mittelstandskredite nachweislich durch persönliche Haftung ein geringes Risiko bedeuten.","402",NA
"-   Gemeinsam mit den Bundesländern wollen wir die Finanzierung für kleine und mittlere Unternehmen stärken und die Bagatellgrenze bei der Regionalförderung weiter heraufsetzen.","402",NA
"-   Wir werden die Rechtsform der Genossenschaft attraktiver machen für Unternehmensgründer, insbesondere Gründer sozialer Unternehmen.","402",NA
"-    ",NA,NA
"-   Der Abbau teurer und überflüssiger Bürokratie muss politisch höchste Priorität genießen.","303",NA
"-   Deshalb soll künftig ein Ministerium (zum Beispiel das Wirtschaftsministerium) umfassend für diesen Themenbereich zuständig sein.","303",NA
"-   Nur so bekommt dieses Anliegen ein starkes Sprachrohr im Kabinett.","303",NA
"-    ",NA,NA
"-   Der Fachkräftemangel wird in vielen Branchen zu einer Wachstumsbremse, der viele Arbeitsplätze gefährdet.","411",NA
"-    Wir setzen dabei auf Stärkung von Bildung, Weiterbildung, lebenslangem Lernen","411",NA
"-   und auf einen flexiblen und familienfreundlichen Arbeitsmarkt.","701",NA
"-   Fachkräftesicherung ist eine gesamtgesellschaftliche Aufgabe.","411",NA
"-   Sie beginnt bei der Ausbildungsfähigkeit und Motivation von Jugendlichen sowie der Verringerung der Abbrecherquote bei der Berufsausbildung,","411",NA
"-   geht über die Vereinbarkeit von Familie und Beruf,","503",NA
"-   über die Nutzung der Kompetenz von Senioren","706",NA
"-   bis zu einem modernen Einwanderungsrecht.","607",NA
"-    ",NA,NA
"-   Wir beabsichtigen, die Innovationskraft des deutschen Mittelstandes und der deutschen Industrie weiter zu stärken.","411",NA
"-    Dafür unterstützen wir die Entwicklung von Technologie-und Innovationsclustern durch die zielgerichtete Vernetzung von Universitäten, Fachhochschulen und forschenden Einrichtungen mit möglichen Kapitalgebern.","411",NA
"-   Die steuerlichen Anreize für Venture Capital und Business Angels wollen wir verbessern","402",NA
"-   und im Rahmen der haushalterischen Möglichkeiten die steuerliche Förderung von Forschung und Entwicklung intensivieren.","411",NA
"-    Deutschland muss jungen Unternehmen die Möglichkeit zur Entfaltung bieten und darf den Anschluss bei der Hochtechnologie nicht verlieren.","402",NA
"-    ",NA,NA
"-   Das Handwerk braucht faire Chancen.","402",NA
"-   Dazu gehört der Zugang zu Finanzierungsquellen und öffentlichen Aufträgen.","402",NA
"-   Die internationale Wettbewerbsfähigkeit des Handwerks beginnt dabei im eigenen Land.","408",NA
"-   Deshalb wollen wir die Standortbedingungen vor Ort durch eine handwerksgerechte Verkehrspolitik,","411",NA
"-   wirksame Fachkräftesicherung","411",NA
"-   und den Abbau von Bürokratie, zum Beispiel bei der Vergabe von öffentlichen Aufträgen, verbessern – wir wollen das Handwerk stärken.","303",NA
"-    ",NA,NA
"-   Wir wollen die Handwerksordnung und damit zusammenhängende Gesetze entsprechend der europäischen Regelungen weiter entwickeln, damit mehr Menschen ohne überflüssige bürokratische Hürden ihre Dienste anbieten, ihr eigenes Einkommen sichern, Arbeitsplätze schaffen und Steuern und Sozialabgaben zahlen können.","303",NA
"-    ",NA,NA
"-   Die Zukunft des Standorts Deutschlands hängt wesentlich davon ab, dass wir die Innovationskraft von Industrie und Mittelstand stärken – und nicht ausbremsen.","401",NA
"-   Wir Liberalen setzen uns dafür ein, dass neue Ideen und Geschäftsfelder eine Chance erhalten und nicht durch Bürokratie im Keim erstickt werden.","401",NA
"-   Insbesondere Start-ups benötigen in der Gründungsphase vor allem Freiräume – Freiräume vor überzogenen bürokratischen Anforderungen, die Zeit und Geld verschlingen.","401",NA
"-    ",NA,NA
"-   Die Wettbewerbsfähigkeit und Innovationskraft der neuen Bundesländer muss weiter verbessert werden, um ein selbsttragendes Wachstum nach dem Auslaufen des Solidarpaktes 2019 zu ermöglichen.","410",NA
"-   Dafür muss es weiterhin gezielte Fördermaßnahmen geben statt Gießkannenverteilung.","402",NA
"-   In der Internationalisierung der ostdeutschen Exportwirtschaft sehen wir eine der Hauptaufgaben der Wirtschaftspolitik und -förderung.","402",NA
"-    Steigende Exporte tragen maßgeblich dazu bei, Wirtschaftswachstum und Beschäftigung zu sichern.","410",NA
"Angesichts der Zunahme wirtschaftlicher Aktivitäten von staatseigenen Unternehmen (State-Owned-Enterprises) auf nationaler und internationaler Ebene setzen wir uns für die Einführung weltweiter Standards zur Wahrung des Wettbewerbs ein.","403",NA
"Impulsgeber für ein neues Zeitalter – bezahlbare und sichere Energie",NA,NA
"Wachstum schafft neue Chancen.","410",NA
"Darum wollen wir die Wettbewerbsfähigkeit unserer Wirtschaft erhalten.","408",NA
"Die beschlossene Energiewende ist dabei eine Chance – sie erfolgreich zu gestalten ist aber auch ein Kraftakt.","501",NA
"Sie wird nur gelingen, wenn die noch ausstehenden Entscheidungen bei der Bremsung des Anstiegs der Strompreise, bei der besseren Steuerung des Ausbaus der Erneuerbaren Energien und bei den Rahmenbedingungen für den Bau neuer Ersatzkraftwerke nunmehr unverzüglich erfolgen.","303",NA
"Dabei ist ein marktwirtschaftlicher Ansatz zu wählen.","401",NA
"Deutschland kann zu einem Impulsgeber für ein neues Zeitalter werden.","601",NA
"Wir müssen aber auch darauf achten, dass wir die Basis für die Wettbewerbsfähigkeit unserer Wirtschaft und den sozialen Zusammenhalt nicht untergraben.","408",NA
"Deshalb sind für uns Versorgungssicherheit","411",NA
"und Bezahlbarkeit","503",NA
"ebenso wichtig wie schnelle Fortschritte im Umweltschutz.","501",NA
"Wir Liberalen werden die Energiewende mit Engagement, Augenmaß und Realismus zu einem Erfolg machen.","305",NA
"Energie muss für alle Bürger, mittelständische Betriebe, Handwerk und Industrie bezahlbar bleiben.","503",NA
"Wir werden nicht zulassen, dass Energiepreise zur sozialen Frage werden.","503",NA
"Jeder von den Menschen zu viel bezahlte Euro für Energie fehlt ihnen, um ihre eigenen Träume und Ziele zu verwirklichen.","409",NA
"Jeder von der Wirtschaft zu viel bezahlte Euro für Energie macht das Leben teurer und gefährdet Arbeitsplätze.","402",NA
"Deshalb wollen wir den Zeitplan und die Steuerungswirkung aller Fördermaßnahmen regelmäßig überprüfen und, wenn notwendig, anpassen.","303",NA
"Langfristig sollen wirtschaftlich sinnvolle und umwelt-und klimapolitisch verträgliche Chancen für eine saubere, sichere und bezahlbare Energieversorgung ohne ideologische Scheuklappen genutzt werden.","303",NA
"Weil wir Bezahlbarkeit und Versorgungssicherheit wollen, haben wir den notwendigen finanziellen Rahmen für die beschleunigte Energiewende geschaffen und den Netzausbau gesetzlich neu geregelt.","411",NA
"Dabei stellen wir den beschleunigten Ausbau der Energienetze bei gleichzeitiger Beteiligung der Bürger sicher.","202",NA
"Wir haben neue Programme zur energetischen Gebäudesanierung,","501",NA
"zur Erforschung und Entwicklung Erneuerbarer Energien sowie neuer Speichertechnologien aufgelegt.","411",NA
"Zusätzlich haben wir beim Erneuerbare-Energien-Gesetz (EEG) bereits mehr Wettbewerb durchgesetzt – und arbeiten weiter daran, die von Rot-Grün verordnete teure Überförderung zu beseitigen.","403",NA
"Wir wollen mehr Markt und raus aus der Planwirtschaft.","401",NA
"Die Festlegung von Strompreisen durch die Politik darf kein Dauerzustand sein.","401",NA
"Wir unterstützen die Einführung einer Strompreisbremse, damit zum 1. Januar 2014 die Strompreise nicht erneut ansteigen.","412",NA
"Neue Anlagen erneuerbarer Energien und begünstigte Unternehmen müssen einen angemessenen und kurzfristig realisierbaren Beitrag zur Stabilisierung der EEG-Umlage leisten.","408",NA
"Wir haben dafür gesorgt, dass Eingriffe in rechtswirksame Förderzusagen nicht Bestandteil des Vorschlags sind.","402",NA
"Liberale Energiepolitik sorgt dafür, dass die Energieversorgung sicher,","411",NA
"sauber","501",NA
"und bezahlbar bleibt.","503",NA
"Dafür treten wir ein.","305",NA
"Dafür treten wir an.","305",NA
"-   Der Staat darf sich an steigenden Energiekosten nicht bereichern.","408",NA
"-   Als sofort wirksame Maßnahme soll die Stromsteuer auf das von der EU vorgegebene Mindestmaß gesenkt werden.","408",NA
"-   Auch die Länder müssen sich an der Rückgabe der Mehreinnahmen an den Steuerzahler beteiligen.","408",NA
"-   Wir wollen dazu in der nächsten Wahlperiode eine neue Initiative zur steuerlichen Entlastung der Bürger bei der energetischen Gebäudesanierung auf den Weg bringen, die dann von Bund und Ländern gemeinsam getragen werden soll.","409",NA
"-    ",NA,NA
"-   Um den gesamten Energiemarkt marktwirtschaftlicher zu gestalten, ist eine zügige und grundlegende Reform des EEG erforderlich.","401",NA
"-   Dazu haben wir in der vergangenen Legislaturperiode ein Reformkonzept vorgelegt.","401",NA
"-   Die Erneuerbaren Energien sollen schneller und konsequenter als bisher an den Markt herangeführt werden.","401",NA
"-   Unser Ziel ist es, dass die Erneuerbaren Energien spätestens im Markt sind, wenn das letzte Kernkraftwerk in Deutschland abgeschaltet ist.","401",NA
"-    Wir Liberale stehen dabei für Rechtssicherheit und Vertrauensschutz in getätigte Investitionen.","402",NA
"-   Alle Reformvorschläge beziehen sich daher stets nur auf Neuanlagen.","402",NA
"-    Bei der Weiterentwicklung des Fördersystems werden wir insbesondere die Finanzierungsmöglichkeiten kleiner und mittelständischer Unternehmen berücksichtigen.","402",NA
"-    ",NA,NA
"-   Es soll ein klarer Stufenplan entwickelt werden, nach dem zügig und planbar alle Anlagengrößen und Technologien zwingend von der festen Einspeisevergütung in die Direktvermarktung wechseln sollen.","401",NA
"-    Dabei bedarf es geeigneter Konzepte, um kleinere Anlagen vom administrativen Aufwand der Direktvermarktung zu entlasten.","402",NA
"-    Gleichzeitig sollen die Direktvermarktungsinstrumente für Erneuerbare Energien weiterentwickelt werden.","402",NA
"-   Die bisherige EEG-Marktprämie ist durch einen Marktzuschlag auf den Börsenpreis zu ersetzen.","402",NA
"-   Er sollte degressiv ausgestaltet sein und nach Technologien, aber nicht mehr nach Anlagengrößen unterscheiden.","402",NA
"-    ",NA,NA
"-   Einspeisevergütungen und Marktzuschläge sind bei allen Technologien einer deutlich höheren Vergütungsabsenkung pro Jahr für Neuanlagen zu unterwerfen.","408",NA
"-   Der künftige Ausbau der Erneuerbaren Energien soll gleichmäßiger und ohne Überhitzungen erfolgen.","403",NA
"-   Der „atmende Deckel“ als automatischer Anpassungsmechanismus soll deshalb von der Photovoltaik auf alle Technologien ausgeweitet werden.","403",NA
